State,District,Market,Crop,Date,Min_Price_Rs_per_Quintal,Max_Price_Rs_per_Quintal,Modal_Price_Rs_per_Quintal
Andhra Pradesh,Kurnool,Main Market,Groundnut,2025-09-01,5385.45,6322.05,5853.75
Andhra Pradesh,Kurnool,Agricultural Market,Groundnut,2025-10-01,5431.16,6375.71,5903.44
Andhra Pradesh,Kurnool,Agricultural Market,Groundnut,2025-11-01,5252.13,6165.54,5708.83
Andhra Pradesh,Kurnool,Agricultural Market,Groundnut,2025-12-01,5414.97,6356.71,5885.84
Andhra Pradesh,Kurnool,Main Market,Chilli,2020-01-01,9244.21,10851.89,10048.05
Andhra Pradesh,Kurnool,Main Market,Chilli,2020-02-01,10637.79,12487.83,11562.81
Andhra Pradesh,Kurnool,Main Market,Chilli,2020-03-01,11445.95,13436.55,12441.25
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2020-04-01,11165.45,13107.26,12136.36
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2020-05-01,11150.25,13089.42,12119.83
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2020-06-01,9919.78,11644.96,10782.37
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2020-07-01,8592.23,10086.53,9339.38
Andhra Pradesh,Kurnool,Main Market,Chilli,2020-08-01,9127.54,10714.94,9921.24
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2020-09-01,9417.39,11055.2,10236.29
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2020-10-01,8764.12,10288.31,9526.22
Andhra Pradesh,Kurnool,Main Market,Chilli,2020-11-01,9345.38,10970.66,10158.02
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2020-12-01,9549.18,11209.9,10379.54
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2021-01-01,9382.75,11014.54,10198.65
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2021-02-01,10681.18,12538.77,11609.98
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2021-03-01,10866.45,12756.27,11811.36
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2021-04-01,10101.86,11858.71,10980.28
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2021-05-01,10614.25,12460.21,11537.23
Andhra Pradesh,Kurnool,Main Market,Chilli,2021-06-01,11146.3,13084.78,12115.54
Andhra Pradesh,Kurnool,Main Market,Chilli,2021-07-01,9905.51,11628.21,10766.86
Andhra Pradesh,Kurnool,Main Market,Chilli,2021-08-01,8550.53,10037.58,9294.06
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2021-09-01,9211.13,10813.07,10012.1
Andhra Pradesh,Kurnool,Main Market,Chilli,2021-10-01,9056.73,10631.82,9844.27
Andhra Pradesh,Kurnool,Main Market,Chilli,2021-11-01,8952.26,10509.17,9730.72
Andhra Pradesh,Kurnool,Main Market,Chilli,2021-12-01,9689.01,11374.06,10531.53
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2022-01-01,11536.22,13542.52,12539.37
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2022-02-01,10778.79,12653.36,11716.07
Andhra Pradesh,Kurnool,Main Market,Chilli,2022-03-01,11987.86,14072.7,13030.28
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2022-04-01,9149.05,10740.19,9944.62
Andhra Pradesh,Kurnool,Main Market,Chilli,2022-05-01,10995.9,12908.23,11952.07
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2022-06-01,11066.77,12991.42,12029.1
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2022-07-01,9190.36,10788.69,9989.52
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2022-08-01,9402.93,11038.22,10220.57
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2022-09-01,9117.19,10702.79,9909.99
Andhra Pradesh,Kurnool,Main Market,Chilli,2022-10-01,8375.61,9832.24,9103.92
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2022-11-01,8806.87,10338.5,9572.69
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2022-12-01,8750.96,10272.86,9511.91
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2023-01-01,10608.92,12453.95,11531.44
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2023-02-01,11306.8,13273.2,12290.0
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2023-03-01,11480.44,13477.04,12478.74
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2023-04-01,11459.85,13452.87,12456.36
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2023-05-01,12429.85,14591.56,13510.71
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2023-06-01,9611.92,11283.55,10447.73
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2023-07-01,10739.15,12606.82,11672.99
Andhra Pradesh,Kurnool,Main Market,Chilli,2023-08-01,9533.76,11191.8,10362.78
Andhra Pradesh,Kurnool,Main Market,Chilli,2023-09-01,9251.59,10860.56,10056.08
Andhra Pradesh,Kurnool,Main Market,Chilli,2023-10-01,9446.35,11089.2,10267.78
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2023-11-01,8905.93,10454.79,9680.36
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2023-12-01,10276.38,12063.57,11169.98
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2024-01-01,10054.03,11802.56,10928.29
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2024-02-01,11039.24,12959.11,11999.18
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2024-03-01,12054.07,14150.43,13102.25
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2024-04-01,11466.77,13460.99,12463.88
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2024-05-01,10566.85,12404.56,11485.7
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2024-06-01,11429.11,13416.78,12422.94
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2024-07-01,11126.7,13061.78,12094.24
Andhra Pradesh,Kurnool,Main Market,Chilli,2024-08-01,10207.11,11982.26,11094.69
Andhra Pradesh,Kurnool,Main Market,Chilli,2024-09-01,9711.17,11400.06,10555.62
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2024-10-01,9515.36,11170.2,10342.78
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2024-11-01,9757.64,11454.62,10606.13
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2024-12-01,9844.64,11556.75,10700.69
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2025-01-01,10492.47,12317.25,11404.86
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2025-02-01,11565.84,13577.29,12571.56
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2025-03-01,11710.6,13747.23,12728.91
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2025-04-01,13324.48,15641.78,14483.13
Andhra Pradesh,Kurnool,Main Market,Chilli,2025-05-01,12371.33,14522.86,13447.1
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2025-06-01,10864.6,12754.1,11809.35
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2025-07-01,10599.75,12443.18,11521.47
Andhra Pradesh,Kurnool,Agricultural Market,Chilli,2025-08-01,9532.91,11190.81,10361.86
Andhra Pradesh,Kurnool,Main Market,Chilli,2025-09-01,9305.0,10923.26,10114.13
Andhra Pradesh,Kurnool,Main Market,Chilli,2025-10-01,10557.32,12393.38,11475.35
Andhra Pradesh,Kurnool,Main Market,Chilli,2025-11-01,9778.12,11478.66,10628.39
Andhra Pradesh,Kurnool,Central Mandi,Chilli,2025-12-01,10796.96,12674.7,11735.83
Andhra Pradesh,Prakasam,Main Market,Rice,2020-01-01,2032.45,2385.92,2209.18
Andhra Pradesh,Prakasam,Central Mandi,Rice,2020-02-01,2218.91,2604.81,2411.86
Andhra Pradesh,Prakasam,Central Mandi,Rice,2020-03-01,2232.14,2620.34,2426.24
Andhra Pradesh,Prakasam,Central Mandi,Rice,2020-04-01,2145.14,2518.21,2331.68
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2020-05-01,2270.26,2665.09,2467.67
Andhra Pradesh,Prakasam,Main Market,Rice,2020-06-01,2234.55,2623.17,2428.86
Andhra Pradesh,Prakasam,Main Market,Rice,2020-07-01,1864.76,2189.06,2026.91
Andhra Pradesh,Prakasam,Main Market,Rice,2020-08-01,1996.83,2344.11,2170.47
Andhra Pradesh,Prakasam,Central Mandi,Rice,2020-09-01,1760.49,2066.66,1913.58
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2020-10-01,1801.85,2115.22,1958.54
Andhra Pradesh,Prakasam,Main Market,Rice,2020-11-01,1796.61,2109.06,1952.83
Andhra Pradesh,Prakasam,Central Mandi,Rice,2020-12-01,2094.08,2458.27,2276.17
Andhra Pradesh,Prakasam,Main Market,Rice,2021-01-01,2052.47,2409.43,2230.95
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2021-02-01,2058.5,2416.5,2237.5
Andhra Pradesh,Prakasam,Main Market,Rice,2021-03-01,2216.32,2601.77,2409.04
Andhra Pradesh,Prakasam,Central Mandi,Rice,2021-04-01,2299.8,2699.76,2499.78
Andhra Pradesh,Prakasam,Main Market,Rice,2021-05-01,2172.33,2550.12,2361.23
Andhra Pradesh,Prakasam,Central Mandi,Rice,2021-06-01,2230.89,2618.87,2424.88
Andhra Pradesh,Prakasam,Main Market,Rice,2021-07-01,2137.86,2509.66,2323.76
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2021-08-01,1802.47,2115.95,1959.21
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2021-09-01,1930.33,2266.03,2098.18
Andhra Pradesh,Prakasam,Central Mandi,Rice,2021-10-01,1741.7,2044.6,1893.15
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2021-11-01,2011.7,2361.56,2186.63
Andhra Pradesh,Prakasam,Main Market,Rice,2021-12-01,2177.4,2556.08,2366.74
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2022-01-01,2275.93,2671.75,2473.84
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2022-02-01,2257.11,2649.65,2453.38
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2022-03-01,2213.13,2598.02,2405.57
Andhra Pradesh,Prakasam,Main Market,Rice,2022-04-01,2352.96,2762.17,2557.56
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2022-05-01,2543.41,2985.74,2764.58
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2022-06-01,2381.8,2796.02,2588.91
Andhra Pradesh,Prakasam,Main Market,Rice,2022-07-01,2091.91,2455.72,2273.81
Andhra Pradesh,Prakasam,Central Mandi,Rice,2022-08-01,1986.02,2331.41,2158.72
Andhra Pradesh,Prakasam,Main Market,Rice,2022-09-01,1927.8,2263.06,2095.43
Andhra Pradesh,Prakasam,Main Market,Rice,2022-10-01,1815.55,2131.3,1973.43
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2022-11-01,2007.83,2357.01,2182.42
Andhra Pradesh,Prakasam,Main Market,Rice,2022-12-01,2111.9,2479.19,2295.54
Andhra Pradesh,Prakasam,Central Mandi,Rice,2023-01-01,2039.42,2394.1,2216.76
Andhra Pradesh,Prakasam,Main Market,Rice,2023-02-01,2509.91,2946.41,2728.16
Andhra Pradesh,Prakasam,Main Market,Rice,2023-03-01,2307.95,2709.33,2508.64
Andhra Pradesh,Prakasam,Main Market,Rice,2023-04-01,2500.76,2935.67,2718.22
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2023-05-01,2273.43,2668.81,2471.12
Andhra Pradesh,Prakasam,Central Mandi,Rice,2023-06-01,2310.94,2712.84,2511.89
Andhra Pradesh,Prakasam,Central Mandi,Rice,2023-07-01,1949.49,2288.53,2119.01
Andhra Pradesh,Prakasam,Central Mandi,Rice,2023-08-01,2065.44,2424.65,2245.04
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2023-09-01,1837.2,2156.72,1996.96
Andhra Pradesh,Prakasam,Central Mandi,Rice,2023-10-01,1820.7,2137.34,1979.02
Andhra Pradesh,Prakasam,Main Market,Rice,2023-11-01,2116.77,2484.91,2300.84
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2023-12-01,1853.39,2175.72,2014.55
Andhra Pradesh,Prakasam,Central Mandi,Rice,2024-01-01,2073.36,2433.94,2253.65
Andhra Pradesh,Prakasam,Main Market,Rice,2024-02-01,2325.56,2730.0,2527.78
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2024-03-01,2705.72,3176.28,2941.0
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2024-04-01,2575.64,3023.57,2799.6
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2024-05-01,2377.09,2790.49,2583.79
Andhra Pradesh,Prakasam,Main Market,Rice,2024-06-01,2142.64,2515.27,2328.96
Andhra Pradesh,Prakasam,Central Mandi,Rice,2024-07-01,2269.35,2664.02,2466.68
Andhra Pradesh,Prakasam,Main Market,Rice,2024-08-01,1949.55,2288.61,2119.08
Andhra Pradesh,Prakasam,Main Market,Rice,2024-09-01,2029.44,2382.39,2205.91
Andhra Pradesh,Prakasam,Main Market,Rice,2024-10-01,2031.0,2384.22,2207.61
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2024-11-01,2015.25,2365.73,2190.49
Andhra Pradesh,Prakasam,Central Mandi,Rice,2024-12-01,2044.47,2400.03,2222.25
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2025-01-01,2061.83,2420.41,2241.12
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2025-02-01,2253.95,2645.94,2449.94
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2025-03-01,2312.26,2714.39,2513.33
Andhra Pradesh,Prakasam,Main Market,Rice,2025-04-01,2811.95,3300.98,3056.47
Andhra Pradesh,Prakasam,Main Market,Rice,2025-05-01,2613.31,3067.8,2840.55
Andhra Pradesh,Prakasam,Central Mandi,Rice,2025-06-01,2341.25,2748.42,2544.83
Andhra Pradesh,Prakasam,Main Market,Rice,2025-07-01,2224.99,2611.94,2418.46
Andhra Pradesh,Prakasam,Central Mandi,Rice,2025-08-01,2228.85,2616.48,2422.66
Andhra Pradesh,Prakasam,Central Mandi,Rice,2025-09-01,1926.79,2261.89,2094.34
Andhra Pradesh,Prakasam,Main Market,Rice,2025-10-01,2234.71,2623.36,2429.04
Andhra Pradesh,Prakasam,Agricultural Market,Rice,2025-11-01,2060.36,2418.69,2239.52
Andhra Pradesh,Prakasam,Main Market,Rice,2025-12-01,2004.59,2353.22,2178.91
Andhra Pradesh,Prakasam,Main Market,Maize,2020-01-01,1780.5,2090.15,1935.33
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2020-02-01,1918.71,2252.4,2085.55
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2020-03-01,1900.14,2230.6,2065.37
Andhra Pradesh,Prakasam,Main Market,Maize,2020-04-01,1819.05,2135.4,1977.23
Andhra Pradesh,Prakasam,Main Market,Maize,2020-05-01,1912.82,2245.48,2079.15
Andhra Pradesh,Prakasam,Main Market,Maize,2020-06-01,1875.05,2201.15,2038.1
Andhra Pradesh,Prakasam,Central Mandi,Maize,2020-07-01,1685.18,1978.25,1831.71
Andhra Pradesh,Prakasam,Central Mandi,Maize,2020-08-01,1608.19,1887.87,1748.03
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2020-09-01,1449.18,1701.21,1575.2
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2020-10-01,1642.12,1927.7,1784.91
Andhra Pradesh,Prakasam,Main Market,Maize,2020-11-01,1426.97,1675.14,1551.06
Andhra Pradesh,Prakasam,Main Market,Maize,2020-12-01,1677.53,1969.28,1823.4
Andhra Pradesh,Prakasam,Main Market,Maize,2021-01-01,1801.2,2114.45,1957.82
Andhra Pradesh,Prakasam,Central Mandi,Maize,2021-02-01,1793.11,2104.96,1949.04
Andhra Pradesh,Prakasam,Main Market,Maize,2021-03-01,2051.03,2407.74,2229.38
Andhra Pradesh,Prakasam,Main Market,Maize,2021-04-01,1841.1,2161.29,2001.19
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2021-05-01,1826.59,2144.26,1985.43
Andhra Pradesh,Prakasam,Central Mandi,Maize,2021-06-01,1848.82,2170.35,2009.59
Andhra Pradesh,Prakasam,Main Market,Maize,2021-07-01,1568.4,1841.16,1704.78
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2021-08-01,1651.71,1938.96,1795.33
Andhra Pradesh,Prakasam,Main Market,Maize,2021-09-01,1482.71,1740.57,1611.64
Andhra Pradesh,Prakasam,Central Mandi,Maize,2021-10-01,1451.2,1703.58,1577.39
Andhra Pradesh,Prakasam,Central Mandi,Maize,2021-11-01,1645.32,1931.47,1788.39
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2021-12-01,1777.45,2086.57,1932.01
Andhra Pradesh,Prakasam,Central Mandi,Maize,2022-01-01,1938.61,2275.76,2107.19
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2022-02-01,1888.44,2216.87,2052.66
Andhra Pradesh,Prakasam,Central Mandi,Maize,2022-03-01,2030.32,2383.42,2206.87
Andhra Pradesh,Prakasam,Main Market,Maize,2022-04-01,2179.09,2558.06,2368.57
Andhra Pradesh,Prakasam,Central Mandi,Maize,2022-05-01,2259.22,2652.13,2455.67
Andhra Pradesh,Prakasam,Main Market,Maize,2022-06-01,1941.74,2279.43,2110.58
Andhra Pradesh,Prakasam,Central Mandi,Maize,2022-07-01,1820.06,2136.59,1978.33
Andhra Pradesh,Prakasam,Central Mandi,Maize,2022-08-01,1825.87,2143.42,1984.64
Andhra Pradesh,Prakasam,Main Market,Maize,2022-09-01,1609.15,1889.0,1749.08
Andhra Pradesh,Prakasam,Main Market,Maize,2022-10-01,1633.92,1918.08,1776.0
Andhra Pradesh,Prakasam,Main Market,Maize,2022-11-01,1573.66,1847.34,1710.5
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2022-12-01,1893.49,2222.79,2058.14
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2023-01-01,1923.45,2257.96,2090.71
Andhra Pradesh,Prakasam,Central Mandi,Maize,2023-02-01,2079.05,2440.63,2259.84
Andhra Pradesh,Prakasam,Main Market,Maize,2023-03-01,1975.01,2318.49,2146.75
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2023-04-01,2024.47,2376.56,2200.51
Andhra Pradesh,Prakasam,Main Market,Maize,2023-05-01,2201.21,2584.03,2392.62
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2023-06-01,1993.05,2339.66,2166.36
Andhra Pradesh,Prakasam,Main Market,Maize,2023-07-01,2008.52,2357.83,2183.18
Andhra Pradesh,Prakasam,Main Market,Maize,2023-08-01,1782.02,2091.94,1936.98
Andhra Pradesh,Prakasam,Central Mandi,Maize,2023-09-01,1698.92,1994.38,1846.65
Andhra Pradesh,Prakasam,Main Market,Maize,2023-10-01,1556.97,1827.75,1692.36
Andhra Pradesh,Prakasam,Central Mandi,Maize,2023-11-01,1521.53,1786.14,1653.84
Andhra Pradesh,Prakasam,Main Market,Maize,2023-12-01,1682.73,1975.38,1829.06
Andhra Pradesh,Prakasam,Central Mandi,Maize,2024-01-01,1949.63,2288.7,2119.16
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2024-02-01,1937.59,2274.56,2106.07
Andhra Pradesh,Prakasam,Central Mandi,Maize,2024-03-01,2009.77,2359.29,2184.53
Andhra Pradesh,Prakasam,Main Market,Maize,2024-04-01,2059.25,2417.38,2238.31
Andhra Pradesh,Prakasam,Main Market,Maize,2024-05-01,2104.2,2470.14,2287.17
Andhra Pradesh,Prakasam,Central Mandi,Maize,2024-06-01,1978.07,2322.09,2150.08
Andhra Pradesh,Prakasam,Central Mandi,Maize,2024-07-01,2099.77,2464.95,2282.36
Andhra Pradesh,Prakasam,Main Market,Maize,2024-08-01,1851.35,2173.32,2012.33
Andhra Pradesh,Prakasam,Main Market,Maize,2024-09-01,1851.61,2173.63,2012.62
Andhra Pradesh,Prakasam,Main Market,Maize,2024-10-01,1858.8,2182.07,2020.44
Andhra Pradesh,Prakasam,Main Market,Maize,2024-11-01,1567.82,1840.49,1704.15
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2024-12-01,1755.63,2060.95,1908.29
Andhra Pradesh,Prakasam,Main Market,Maize,2025-01-01,1940.26,2277.7,2108.98
Andhra Pradesh,Prakasam,Main Market,Maize,2025-02-01,2111.08,2478.22,2294.65
Andhra Pradesh,Prakasam,Central Mandi,Maize,2025-03-01,2099.09,2464.15,2281.62
Andhra Pradesh,Prakasam,Main Market,Maize,2025-04-01,2343.71,2751.32,2547.52
Andhra Pradesh,Prakasam,Central Mandi,Maize,2025-05-01,2023.21,2375.07,2199.14
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2025-06-01,2035.57,2389.58,2212.58
Andhra Pradesh,Prakasam,Central Mandi,Maize,2025-07-01,1981.27,2325.84,2153.56
Andhra Pradesh,Prakasam,Main Market,Maize,2025-08-01,1851.09,2173.02,2012.06
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2025-09-01,1830.27,2148.58,1989.43
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2025-10-01,1680.3,1972.52,1826.41
Andhra Pradesh,Prakasam,Main Market,Maize,2025-11-01,1750.2,2054.58,1902.39
Andhra Pradesh,Prakasam,Agricultural Market,Maize,2025-12-01,1909.77,2241.91,2075.84
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2020-01-01,6541.57,7679.23,7110.4
Andhra Pradesh,Prakasam,Main Market,Cotton,2020-02-01,6209.53,7289.45,6749.49
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2020-03-01,7061.4,8289.47,7675.44
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2020-04-01,6435.59,7554.83,6995.21
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2020-05-01,6356.55,7462.04,6909.3
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2020-06-01,7090.44,8323.56,7707.0
Andhra Pradesh,Prakasam,Main Market,Cotton,2020-07-01,5697.79,6688.72,6193.25
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2020-08-01,5523.88,6484.55,6004.21
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2020-09-01,5468.63,6419.7,5944.17
Andhra Pradesh,Prakasam,Main Market,Cotton,2020-10-01,5582.68,6553.58,6068.13
Andhra Pradesh,Prakasam,Main Market,Cotton,2020-11-01,5696.18,6686.82,6191.5
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2020-12-01,5492.0,6447.14,5969.57
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2021-01-01,6496.99,7626.91,7061.95
Andhra Pradesh,Prakasam,Main Market,Cotton,2021-02-01,6978.95,8192.68,7585.81
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2021-03-01,7447.01,8742.15,8094.58
Andhra Pradesh,Prakasam,Main Market,Cotton,2021-04-01,7649.1,8979.37,8314.24
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2021-05-01,6145.85,7214.69,6680.27
Andhra Pradesh,Prakasam,Main Market,Cotton,2021-06-01,6714.73,7882.5,7298.61
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2021-07-01,6131.27,7197.58,6664.43
Andhra Pradesh,Prakasam,Main Market,Cotton,2021-08-01,6041.22,7091.87,6566.55
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2021-09-01,5903.58,6930.29,6416.93
Andhra Pradesh,Prakasam,Main Market,Cotton,2021-10-01,5876.84,6898.9,6387.87
Andhra Pradesh,Prakasam,Main Market,Cotton,2021-11-01,5430.51,6374.95,5902.73
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2021-12-01,6199.65,7277.85,6738.75
Andhra Pradesh,Prakasam,Main Market,Cotton,2022-01-01,6465.87,7590.36,7028.11
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2022-02-01,7208.09,8461.67,7834.88
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2022-03-01,7438.08,8731.66,8084.87
Andhra Pradesh,Prakasam,Main Market,Cotton,2022-04-01,6883.52,8080.65,7482.08
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2022-05-01,6986.45,8201.49,7593.97
Andhra Pradesh,Prakasam,Main Market,Cotton,2022-06-01,6569.58,7712.12,7140.85
Andhra Pradesh,Prakasam,Main Market,Cotton,2022-07-01,6533.41,7669.66,7101.53
Andhra Pradesh,Prakasam,Main Market,Cotton,2022-08-01,6592.45,7738.96,7165.7
Andhra Pradesh,Prakasam,Main Market,Cotton,2022-09-01,6071.68,7127.63,6599.66
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2022-10-01,5459.8,6409.33,5934.56
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2022-11-01,5930.79,6962.23,6446.51
Andhra Pradesh,Prakasam,Main Market,Cotton,2022-12-01,6839.15,8028.57,7433.86
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2023-01-01,7059.97,8287.79,7673.88
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2023-02-01,7076.02,8306.64,7691.33
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2023-03-01,8441.73,9909.85,9175.79
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2023-04-01,7418.25,8708.38,8063.31
Andhra Pradesh,Prakasam,Main Market,Cotton,2023-05-01,7378.86,8662.15,8020.5
Andhra Pradesh,Prakasam,Main Market,Cotton,2023-06-01,7014.43,8234.33,7624.38
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2023-07-01,5998.17,7041.33,6519.75
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2023-08-01,6117.55,7181.47,6649.51
Andhra Pradesh,Prakasam,Main Market,Cotton,2023-09-01,5786.39,6792.72,6289.56
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2023-10-01,5751.42,6751.67,6251.55
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2023-11-01,6011.29,7056.73,6534.01
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2023-12-01,5958.56,6994.83,6476.69
Andhra Pradesh,Prakasam,Main Market,Cotton,2024-01-01,7104.39,8339.94,7722.16
Andhra Pradesh,Prakasam,Main Market,Cotton,2024-02-01,7586.71,8906.13,8246.42
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2024-03-01,7480.23,8781.14,8130.69
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2024-04-01,8577.73,10069.51,9323.62
Andhra Pradesh,Prakasam,Main Market,Cotton,2024-05-01,7642.54,8971.68,8307.11
Andhra Pradesh,Prakasam,Main Market,Cotton,2024-06-01,7127.42,8366.97,7747.2
Andhra Pradesh,Prakasam,Main Market,Cotton,2024-07-01,6033.47,7082.76,6558.12
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2024-08-01,6470.71,7596.05,7033.38
Andhra Pradesh,Prakasam,Main Market,Cotton,2024-09-01,6633.52,7787.18,7210.35
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2024-10-01,6395.55,7507.82,6951.69
Andhra Pradesh,Prakasam,Agricultural Market,Cotton,2024-11-01,5946.14,6980.26,6463.2
Andhra Pradesh,Prakasam,Central Mandi,Cotton,2024-12-01,6656.83,7814.54,7235.68
